Timestamp,Date,Measure,TBILL,MPLcashUSDC-SPL,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USTY,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1,USFR.d
1651449600000,2022-05-02,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1961061.34,,,,,,,,,,,,,,,
1651536000000,2022-05-03,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1961083.19,,,,,,,,,,,,,,,
1651622400000,2022-05-04,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1961080.31,,,,,,,,,,,,,,,
1651708800000,2022-05-05,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1961361.98,,,,,,,,,,,,,,,
1651795200000,2022-05-06,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1962140.37,,,,,,,,,,,,,,,
1651881600000,2022-05-07,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1962140.37,,,,,,,,,,,,,,,
1651968000000,2022-05-08,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1962140.37,,,,,,,,,,,,,,,
1652054400000,2022-05-09,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964402.08,,,,,,,,,,,,,,,
1652140800000,2022-05-10,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964472.33,,,,,,,,,,,,,,,
1652227200000,2022-05-11,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964518.30,,,,,,,,,,,,,,,
1652313600000,2022-05-12,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964075.52,,,,,,,,,,,,,,,
1652400000000,2022-05-13,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964314.87,,,,,,,,,,,,,,,
1652486400000,2022-05-14,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964314.87,,,,,,,,,,,,,,,
1652572800000,2022-05-15,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1964314.87,,,,,,,,,,,,,,,
1652659200000,2022-05-16,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1974740.93,,,,,,,,,,,,,,,
1652745600000,2022-05-17,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1973721.67,,,,,,,,,,,,,,,
1652832000000,2022-05-18,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1974973.16,,,,,,,,,,,,,,,
1652918400000,2022-05-19,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1975114.90,,,,,,,,,,,,,,,
1653004800000,2022-05-20,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1972167.28,,,,,,,,,,,,,,,
1653091200000,2022-05-21,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1972167.28,,,,,,,,,,,,,,,
1653177600000,2022-05-22,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1972167.28,,,,,,,,,,,,,,,
1653264000000,2022-05-23,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1972799.20,,,,,,,,,,,,,,,
1653350400000,2022-05-24,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1973660.53,,,,,,,,,,,,,,,
1653436800000,2022-05-25,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1973960.54,,,,,,,,,,,,,,,
1653523200000,2022-05-26,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1966321.09,,,,,,,,,,,,,,,
1653609600000,2022-05-27,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1465888.62,,,,,,,,,,,,,,,
1653696000000,2022-05-28,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1465888.62,,,,,,,,,,,,,,,
1653782400000,2022-05-29,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1465888.62,,,,,,,,,,,,,,,
1653868800000,2022-05-30,Circulating Asset Value (Dollar),,,,,,,,,,366630.00,,,1465888.62,,,,,,,,,,,,,,,
1653955200000,2022-05-31,Circulating Asset Value (Dollar),,,,,,,,,,367630.00,,,1466555.68,,,,,,,,,,,,,,,
1654041600000,2022-06-01,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1466309.26,,,,,,,,,,,,,,,
1654128000000,2022-06-02,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1485578.91,,,,,,,,,,,,,,,
1654214400000,2022-06-03,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1485414.13,,,,,,,,,,,,,,,
1654300800000,2022-06-04,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1485414.13,,,,,,,,,,,,,,,
1654387200000,2022-06-05,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1485414.13,,,,,,,,,,,,,,,
1654473600000,2022-06-06,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1485172.65,,,,,,,,,,,,,,,
1654560000000,2022-06-07,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1436226.14,,,,,,,,,,,,,,,
1654646400000,2022-06-08,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386384.20,,,,,,,,,,,,,,,
1654732800000,2022-06-09,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386456.90,,,,,,,,,,,,,,,
1654819200000,2022-06-10,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386644.29,,,,,,,,,,,,,,,
1654905600000,2022-06-11,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386644.29,,,,,,,,,,,,,,,
1654992000000,2022-06-12,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386644.29,,,,,,,,,,,,,,,
1655078400000,2022-06-13,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1385997.53,,,,,,,,,,,,,,,
1655164800000,2022-06-14,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386051.81,,,,,,,,,,,,,,,
1655251200000,2022-06-15,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386349.52,,,,,,,,,,,,,,,
1655337600000,2022-06-16,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386561.52,,,,,,,,,,,,,,,
1655424000000,2022-06-17,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386866.48,,,,,,,,,,,,,,,
1655510400000,2022-06-18,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386866.48,,,,,,,,,,,,,,,
1655596800000,2022-06-19,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386866.48,,,,,,,,,,,,,,,
1655683200000,2022-06-20,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1386866.48,,,,,,,,,,,,,,,
1655769600000,2022-06-21,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1387133.71,,,,,,,,,,,,,,,
1655856000000,2022-06-22,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1385983.36,,,,,,,,,,,,,,,
1655942400000,2022-06-23,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1385361.51,,,,,,,,,,,,,,,
1656028800000,2022-06-24,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382396.80,,,,,,,,,,,,,,,
1656115200000,2022-06-25,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382396.80,,,,,,,,,,,,,,,
1656201600000,2022-06-26,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382396.80,,,,,,,,,,,,,,,
1656288000000,2022-06-27,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382620.29,,,,,,,,,,,,,,,
1656374400000,2022-06-28,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382701.53,,,,,,,,,,,,,,,
1656460800000,2022-06-29,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382784.71,,,,,,,,,,,,,,,
1656547200000,2022-06-30,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1382859.51,,,,,,,,,,,,,,,
1656633600000,2022-07-01,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383342.49,,,,,,,,,,,,,,,
1656720000000,2022-07-02,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383342.49,,,,,,,,,,,,,,,
1656806400000,2022-07-03,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383342.49,,,,,,,,,,,,,,,
1656892800000,2022-07-04,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383342.49,,,,,,,,,,,,,,,
1656979200000,2022-07-05,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383510.78,,,,,,,,,,,,,,,
1657065600000,2022-07-06,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383600.27,,,,,,,,,,,,,,,
1657152000000,2022-07-07,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1383691.67,,,,,,,,,,,,,,,
1657238400000,2022-07-08,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1384470.29,,,,,,,,,,,,,,,
1657324800000,2022-07-09,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1384470.29,,,,,,,,,,,,,,,
1657411200000,2022-07-10,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1384470.29,,,,,,,,,,,,,,,
1657497600000,2022-07-11,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1384613.03,,,,,,,,,,,,,,,
1657584000000,2022-07-12,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1387702.78,,,,,,,,,,,,,,,
1657670400000,2022-07-13,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1337870.38,,,,,,,,,,,,,,,
1657756800000,2022-07-14,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1337968.41,,,,,,,,,,,,,,,
1657843200000,2022-07-15,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1338479.07,,,,,,,,,,,,,,,
1657929600000,2022-07-16,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1338479.07,,,,,,,,,,,,,,,
1658016000000,2022-07-17,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1338479.07,,,,,,,,,,,,,,,
1658102400000,2022-07-18,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1338851.11,,,,,,,,,,,,,,,
1658188800000,2022-07-19,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340704.37,,,,,,,,,,,,,,,
1658275200000,2022-07-20,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340948.39,,,,,,,,,,,,,,,
1658361600000,2022-07-21,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341040.66,,,,,,,,,,,,,,,
1658448000000,2022-07-22,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341347.49,,,,,,,,,,,,,,,
1658534400000,2022-07-23,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341347.49,,,,,,,,,,,,,,,
1658620800000,2022-07-24,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341347.49,,,,,,,,,,,,,,,
1658707200000,2022-07-25,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341571.64,,,,,,,,,,,,,,,
1658793600000,2022-07-26,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341659.93,,,,,,,,,,,,,,,
1658880000000,2022-07-27,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341689.32,,,,,,,,,,,,,,,
1658966400000,2022-07-28,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340087.86,,,,,,,,,,,,,,,
1659052800000,2022-07-29,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340340.41,,,,,,,,,,,,,,,
1659139200000,2022-07-30,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340340.41,,,,,,,,,,,,,,,
1659225600000,2022-07-31,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1340340.41,,,,,,,,,,,,,,,
1659312000000,2022-08-01,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341578.61,,,,,,,,,,,,,,,
1659398400000,2022-08-02,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341686.48,,,,,,,,,,,,,,,
1659484800000,2022-08-03,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341876.32,,,,,,,,,,,,,,,
1659571200000,2022-08-04,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1341959.22,,,,,,,,,,,,,,,
1659657600000,2022-08-05,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362247.30,,,,,,,,,,,,,,,
1659744000000,2022-08-06,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362247.30,,,,,,,,,,,,,,,
1659830400000,2022-08-07,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362247.30,,,,,,,,,,,,,,,
1659916800000,2022-08-08,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362377.70,,,,,,,,,,,,,,,
1660003200000,2022-08-09,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362465.57,,,,,,,,,,,,,,,
1660089600000,2022-08-10,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1362579.87,,,,,,,,,,,,,,,
1660176000000,2022-08-11,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1363161.83,,,,,,,,,,,,,,,
1660262400000,2022-08-12,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1363438.38,,,,,,,,,,,,,,,
1660348800000,2022-08-13,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1363438.38,,,,,,,,,,,,,,,
1660435200000,2022-08-14,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1363438.38,,,,,,,,,,,,,,,
1660521600000,2022-08-15,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1363733.83,,,,,,,,,,,,,,,
1660608000000,2022-08-16,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1364069.34,,,,,,,,,,,,,,,
1660694400000,2022-08-17,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1364134.85,,,,,,,,,,,,,,,
1660780800000,2022-08-18,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1364224.05,,,,,,,,,,,,,,,
1660867200000,2022-08-19,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1364530.29,,,,,,,,,,,,,,,
1660953600000,2022-08-20,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1364530.29,,,,,,,,,,,,,,,
1661040000000,2022-08-21,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1364530.29,,,,,,,,,,,,,,,
1661126400000,2022-08-22,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1374739.94,,,,,,,,,,,,,,,
1661212800000,2022-08-23,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1374808.81,,,,,,,,,,,,,,,
1661299200000,2022-08-24,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1374880.45,,,,,,,,,,,,,,,
1661385600000,2022-08-25,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375074.33,,,,,,,,,,,,,,,
1661472000000,2022-08-26,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375290.14,,,,,,,,,,,,,,,
1661558400000,2022-08-27,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375290.14,,,,,,,,,,,,,,,
1661644800000,2022-08-28,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375290.14,,,,,,,,,,,,,,,
1661731200000,2022-08-29,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375411.91,,,,,,,,,,,,,,,
1661817600000,2022-08-30,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375473.82,,,,,,,,,,,,,,,
1661904000000,2022-08-31,Circulating Asset Value (Dollar),,,,,,,,,,368630.00,,,1375548.79,,,,,,,,,,,,,,,
1661990400000,2022-09-01,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1373826.68,,,,,,,,,,,,,,,
1662076800000,2022-09-02,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374131.48,,,,,,,,,,,,,,,
1662163200000,2022-09-03,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374131.48,,,,,,,,,,,,,,,
1662249600000,2022-09-04,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374131.48,,,,,,,,,,,,,,,
1662336000000,2022-09-05,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374131.48,,,,,,,,,,,,,,,
1662422400000,2022-09-06,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374314.32,,,,,,,,,,,,,,,
1662508800000,2022-09-07,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374347.41,,,,,,,,,,,,,,,
1662595200000,2022-09-08,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374430.43,,,,,,,,,,,,,,,
1662681600000,2022-09-09,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374679.50,,,,,,,,,,,,,,,
1662768000000,2022-09-10,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374679.50,,,,,,,,,,,,,,,
1662854400000,2022-09-11,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374679.50,,,,,,,,,,,,,,,
1662940800000,2022-09-12,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374787.51,,,,,,,,,,,,,,,
1663027200000,2022-09-13,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374850.53,,,,,,,,,,,,,,,
1663113600000,2022-09-14,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1374933.51,,,,,,,,,,,,,,,
1663200000000,2022-09-15,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1375250.46,,,,,,,,,,,,,,,
1663286400000,2022-09-16,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1375550.26,,,,,,,,,,,,,,,
1663372800000,2022-09-17,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1375550.26,,,,,,,,,,,,,,,
1663459200000,2022-09-18,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1375550.26,,,,,,,,,,,,,,,
1663545600000,2022-09-19,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1425906.76,,,,,,,,,,,,,,,
1663632000000,2022-09-20,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1426140.53,,,,,,,,,,,,,,,
1663718400000,2022-09-21,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1426233.28,,,,,,,,,,,,,,,
1663804800000,2022-09-22,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1426240.17,,,,,,,,,,,,,,,
1663891200000,2022-09-23,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1376339.74,,,,,,,,,,,,,,,
1663977600000,2022-09-24,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1376339.74,,,,,,,,,,,,,,,
1664064000000,2022-09-25,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1376339.74,,,,,,,,,,,,,,,
1664150400000,2022-09-26,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1376559.54,,,,,,,,,,,,,,,
1664236800000,2022-09-27,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1376656.87,,,,,,,,,,,,,,,
1664323200000,2022-09-28,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346754.20,,,,,,,,,,,,,,,
1664409600000,2022-09-29,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1345848.57,,,,,,,,,,,,,,,
1664496000000,2022-09-30,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1345946.71,,,,,,,,,,,,,,,
1664582400000,2022-10-01,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1345946.71,,,,,,,,,,,,,,,
1664668800000,2022-10-02,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1345946.71,,,,,,,,,,,,,,,
1664755200000,2022-10-03,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346380.53,,,,,,,,,,,,,,,
1664841600000,2022-10-04,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346466.88,,,,,,,,,,,,,,,
1664928000000,2022-10-05,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346672.24,,,,,,,,,,,,,,,
1665014400000,2022-10-06,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346773.08,,,,,,,,,,,,,,,
1665100800000,2022-10-07,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346916.17,,,,,,,,,,,,,,,
1665187200000,2022-10-08,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346916.17,,,,,,,,,,,,,,,
1665273600000,2022-10-09,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1346916.17,,,,,,,,,,,,,,,
1665360000000,2022-10-10,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1347045.97,,,,,,,,,,,,,,,
1665446400000,2022-10-11,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1347145.82,,,,,,,,,,,,,,,
1665532800000,2022-10-12,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1347252.40,,,,,,,,,,,,,,,
1665619200000,2022-10-13,Circulating Asset Value (Dollar),,,,,,,,,,369630.00,,,1347349.96,,,,,,,,,,,,,,,
1665705600000,2022-10-14,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1347666.43,,,,,,,,,,,,,,,
1665792000000,2022-10-15,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1347666.43,,,,,,,,,,,,,,,
1665878400000,2022-10-16,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1347666.43,,,,,,,,,,,,,,,
1665964800000,2022-10-17,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1348035.53,,,,,,,,,,,,,,,
1666051200000,2022-10-18,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1344654.06,,,,,,,,,,,,,,,
1666137600000,2022-10-19,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1344815.93,,,,,,,,,,,,,,,
1666224000000,2022-10-20,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345060.16,,,,,,,,,,,,,,,
1666310400000,2022-10-21,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345398.45,,,,,,,,,,,,,,,
1666396800000,2022-10-22,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345398.45,,,,,,,,,,,,,,,
1666483200000,2022-10-23,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345398.45,,,,,,,,,,,,,,,
1666569600000,2022-10-24,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345530.94,,,,,,,,,,,,,,,
1666656000000,2022-10-25,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345815.40,,,,,,,,,,,,,,,
1666742400000,2022-10-26,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1345928.29,,,,,,,,,,,,,,,
1666828800000,2022-10-27,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1346041.01,,,,,,,,,,,,,,,
1666915200000,2022-10-28,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1346385.41,,,,,,,,,,,,,,,
1667001600000,2022-10-29,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1346385.41,,,,,,,,,,,,,,,
1667088000000,2022-10-30,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1346385.41,,,,,,,,,,,,,,,
1667174400000,2022-10-31,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1346599.44,,,,,,,,,,,,,,,
1667260800000,2022-11-01,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1347866.10,,,,,,,,,,,,,,,
1667347200000,2022-11-02,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1347981.19,,,,,,,,,,,,,,,
1667433600000,2022-11-03,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1348106.69,,,,,,,,,,,,,,,
1667520000000,2022-11-04,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1948724.06,,,,,,,,,,,,,,,
1667606400000,2022-11-05,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1948724.06,,,,,,,,,,,,,,,
1667692800000,2022-11-06,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1948724.06,,,,,,,,,,,,,,,
1667779200000,2022-11-07,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1949115.47,,,,,,,,,,,,,,,
1667865600000,2022-11-08,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1949302.68,,,,,,,,,,,,,,,
1667952000000,2022-11-09,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1950179.89,,,,,,,,,,,,,,,
1668038400000,2022-11-10,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1950404.14,,,,,,,,,,,,,,,
1668124800000,2022-11-11,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1950997.09,,,,,,,,,,,,,,,
1668211200000,2022-11-12,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1950997.09,,,,,,,,,,,,,,,
1668297600000,2022-11-13,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1950997.09,,,,,,,,,,,,,,,
1668384000000,2022-11-14,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1951339.25,,,,,,,,,,,,,,,
1668470400000,2022-11-15,Circulating Asset Value (Dollar),,,,,,,,,,370630.00,,,1952752.88,,,,,,,,,,,,,,,
1668556800000,2022-11-16,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1952994.00,,,,,,,,,,,,,,,
1668643200000,2022-11-17,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1953239.65,,,,,,,,,,,,,,,
1668729600000,2022-11-18,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1964437.31,,,,,,,,,,,,,,,
1668816000000,2022-11-19,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1964437.31,,,,,,,,,,,,,,,
1668902400000,2022-11-20,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1964437.31,,,,,,,,,,,,,,,
1668988800000,2022-11-21,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1964822.75,,,,,,,,,,,,,,,
1669075200000,2022-11-22,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,1962696.73,,,,,,,,,,,,,,,
1669161600000,2022-11-23,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,2788086.50,,,,,,,,,,,,,,,
1669248000000,2022-11-24,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,2788086.50,,,,,,,,,,,,,,,
1669334400000,2022-11-25,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,2790573.35,,,,,,,,,,,,,,,
1669420800000,2022-11-26,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,2790573.35,,,,,,,,,,,,,,,
1669507200000,2022-11-27,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,2790573.35,,,,,,,,,,,,,,,
1669593600000,2022-11-28,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,29060949.82,,,,,,,,,,,,,,,
1669680000000,2022-11-29,Circulating Asset Value (Dollar),,,,,,,,,,369620.00,,,29063656.79,,,,,,,,,,,,,,,
